"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","HLY-DEWP-10PCTL","HLY-DEWP-90PCTL","HLY-DEWP-NORMAL","HLY-HIDX-NORMAL","HLY-TEMP-10PCTL","HLY-TEMP-90PCTL","HLY-TEMP-NORMAL","HLY-WCHL-NORMAL"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T09:00:00","59.0","72.0","66.1","78.0","69.1","82.9","76.7","76.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T10:00:00","57.9","72.0","66.0","81.0","70.0","86.0","79.0","79.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T11:00:00","57.9","72.0","65.9","83.3","73.0","88.0","81.0","81.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T12:00:00","57.9","71.1","65.7","85.4","73.9","90.0","82.9","82.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T13:00:00","57.0","71.1","65.6","87.0","75.0","91.9","84.4","84.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T14:00:00","55.9","71.1","65.3","88.0","75.9","93.0","85.4","85.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T15:00:00","57.0","72.0","65.1","88.4","75.9","93.9","85.9","85.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T16:00:00","55.9","71.1","64.9","88.4","75.9","93.9","86.0","86.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T17:00:00","55.9","71.1","64.6","87.6","75.9","93.0","85.4","85.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T18:00:00","55.9","71.1","64.7","86.1","73.9","91.9","83.9","83.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T19:00:00","55.9","71.1","64.9","83.6","73.0","89.1","81.7","81.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T20:00:00","55.9","71.1","64.9","80.6","71.1","87.1","79.1","79.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T21:00:00","57.0","71.1","65.2","78.8","69.1","84.9","77.4","77.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T22:00:00","57.0","72.0","65.4","77.6","69.1","84.0","76.4","76.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","05-31T23:00:00","57.0","72.0","65.5","76.2","68.0","82.9","75.3","75.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T00:00:00","57.9","72.0","65.5","75.0","66.9","81.0","74.2","74.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T01:00:00","57.0","71.1","65.4","73.7","66.0","80.1","73.2","73.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T02:00:00","57.9","71.1","65.4","72.5","64.9","79.0","72.3","72.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T03:00:00","57.9","71.1","65.3","71.6","64.0","78.1","71.5","71.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T04:00:00","57.9","71.6","65.3","70.9","64.0","77.0","70.8","70.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T05:00:00","57.9","71.1","65.3","70.3","63.0","77.0","70.2","70.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T06:00:00","57.9","71.1","65.5","70.2","63.0","77.0","70.1","70.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T07:00:00","59.0","72.0","66.2","72.2","64.9","78.1","72.1","72.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T08:00:00","59.0","72.0","66.3","75.0","68.0","81.0","74.4","74.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T09:00:00","59.0","72.0","66.3","78.4","69.1","82.9","76.9","76.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T10:00:00","59.0","72.0","66.3","81.4","71.1","86.0","79.3","79.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T11:00:00","57.9","72.0","66.1","83.7","73.0","89.1","81.3","81.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T12:00:00","57.9","72.0","65.9","85.8","73.9","91.0","83.2","83.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T13:00:00","57.0","72.0","65.8","87.4","75.0","91.9","84.6","84.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T14:00:00","57.0","71.1","65.5","88.4","75.9","93.9","85.7","85.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T15:00:00","57.0","72.0","65.3","88.8","75.9","93.9","86.2","86.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T16:00:00","55.9","71.1","65.1","88.8","75.9","93.9","86.2","86.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T17:00:00","55.9","71.1","64.8","88.0","75.9","93.0","85.7","85.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T18:00:00","55.9","71.1","65.0","86.5","75.0","91.9","84.2","84.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T19:00:00","55.9","71.1","65.1","83.9","73.0","90.0","82.0","82.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T20:00:00","57.0","71.1","65.1","80.9","71.1","87.1","79.3","79.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T21:00:00","57.0","71.1","65.4","79.1","70.0","84.9","77.7","77.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T22:00:00","57.0","72.0","65.5","77.9","69.1","84.0","76.6","76.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-01T23:00:00","57.9","72.0","65.6","76.5","68.0","82.9","75.5","75.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T00:00:00","57.9","72.0","65.7","75.3","66.9","82.0","74.5","74.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T01:00:00","57.9","72.0","65.6","74.0","66.0","80.1","73.5","73.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T02:00:00","57.9","72.0","65.6","72.9","64.9","79.0","72.6","72.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T03:00:00","57.9","71.1","65.6","72.0","64.9","78.1","71.8","71.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T04:00:00","57.9","72.0","65.6","71.2","64.0","78.1","71.1","71.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T05:00:00","57.9","72.0","65.6","70.7","63.0","77.0","70.6","70.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T06:00:00","57.9","72.0","65.7","70.5","63.0","77.0","70.5","70.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T07:00:00","59.0","72.0","66.5","72.6","66.0","79.0","72.4","72.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T08:00:00","59.0","72.0","66.6","75.5","68.0","81.0","74.8","74.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T09:00:00","59.0","72.0","66.6","78.9","70.0","84.0","77.3","77.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T10:00:00","59.0","73.0","66.5","81.9","71.1","87.1","79.6","79.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T11:00:00","57.9","72.0","66.4","84.2","73.0","89.1","81.6","81.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T12:00:00","57.9","72.0","66.2","86.2","73.9","91.0","83.4","83.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T13:00:00","57.0","72.0","66.0","87.8","75.2","93.0","84.9","84.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T14:00:00","57.0","72.0","65.7","88.8","77.0","93.9","85.9","85.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T15:00:00","57.0","72.0","65.6","89.2","77.0","95.0","86.4","86.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T16:00:00","55.9","72.0","65.3","89.0","77.0","95.0","86.4","86.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T17:00:00","55.9","71.1","65.0","88.3","77.0","93.9","85.8","85.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T18:00:00","55.9","72.0","65.1","86.7","73.9","91.9","84.4","84.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T19:00:00","55.9","71.1","65.2","84.1","73.0","90.0","82.1","82.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T20:00:00","57.0","71.1","65.2","81.1","71.1","87.1","79.5","79.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T21:00:00","57.0","71.1","65.5","79.3","70.0","84.9","77.8","77.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T22:00:00","57.0","72.0","65.7","78.0","69.1","84.0","76.8","76.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-02T23:00:00","57.9","72.0","65.8","76.7","68.0","82.9","75.7","75.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T00:00:00","57.9","72.0","65.9","75.5","66.9","82.0","74.7","74.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T01:00:00","57.9","72.0","65.8","74.3","66.0","81.0","73.7","73.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T02:00:00","57.9","72.0","65.8","73.2","66.0","79.0","72.8","72.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T03:00:00","57.9","72.0","65.9","72.2","64.9","78.1","72.0","72.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T04:00:00","57.9","72.0","65.9","71.5","64.0","78.1","71.4","71.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T05:00:00","57.9","72.0","65.9","71.0","64.0","77.0","70.8","70.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T06:00:00","57.9","72.0","66.0","70.8","64.0","77.0","70.7","70.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T07:00:00","60.1","72.0","66.7","72.9","66.0","79.0","72.7","72.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T08:00:00","60.1","72.0","66.9","75.8","68.0","81.0","75.0","75.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T09:00:00","60.1","73.0","66.9","79.2","70.0","84.0","77.5","77.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T10:00:00","59.0","73.0","66.8","82.2","71.1","87.1","79.8","79.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T11:00:00","59.0","72.0","66.6","84.5","73.0","89.1","81.8","81.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T12:00:00","57.9","72.0","66.4","86.4","75.0","91.0","83.6","83.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T13:00:00","57.0","72.0","66.2","87.9","75.2","93.0","85.0","85.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T14:00:00","57.0","72.0","65.9","89.0","77.0","93.9","86.0","86.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T15:00:00","57.0","72.0","65.8","89.4","77.0","95.0","86.5","86.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T16:00:00","55.9","72.0","65.5","89.2","77.0","95.0","86.5","86.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T17:00:00","55.9","71.1","65.2","88.5","77.0","93.9","85.9","85.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T18:00:00","55.9","72.0","65.3","86.9","73.9","93.0","84.5","84.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T19:00:00","55.9","71.1","65.4","84.2","73.0","90.0","82.2","82.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T20:00:00","57.0","71.1","65.4","81.2","71.1","87.1","79.5","79.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T21:00:00","57.9","72.0","65.7","79.4","70.0","84.9","77.9","77.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T22:00:00","57.9","72.0","65.8","78.1","70.0","84.0","76.8","76.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-03T23:00:00","57.9","72.0","66.0","76.8","68.0","82.9","75.7","75.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T00:00:00","57.9","72.0","66.0","75.6","68.0","82.0","74.7","74.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T01:00:00","57.9","72.0","66.0","74.4","66.0","81.0","73.8","73.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T02:00:00","57.9","72.0","66.0","73.3","66.0","80.1","73.0","73.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T03:00:00","57.9","72.0","66.1","72.4","66.0","78.1","72.2","72.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T04:00:00","57.9","72.0","66.1","71.7","64.9","78.1","71.6","71.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T05:00:00","59.0","72.0","66.1","71.1","64.0","77.0","71.0","71.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T06:00:00","59.0","72.0","66.2","71.0","64.0","77.0","70.9","70.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T07:00:00","60.1","72.0","66.9","73.1","66.0","79.0","72.8","72.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T08:00:00","60.1","72.0","67.1","76.0","69.1","81.0","75.1","75.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T09:00:00","60.1","72.0","67.1","79.4","70.0","84.0","77.7","77.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T10:00:00","60.1","73.0","67.0","82.4","71.1","87.1","79.9","79.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T11:00:00","59.0","72.0","66.8","84.8","73.0","89.1","82.0","82.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T12:00:00","59.0","72.0","66.6","86.8","75.0","91.0","83.8","83.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T13:00:00","57.9","72.0","66.4","88.3","75.9","93.0","85.2","85.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T14:00:00","57.9","72.0","66.1","89.3","77.0","93.9","86.2","86.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T15:00:00","57.0","72.0","66.0","89.7","77.0","95.0","86.7","86.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T16:00:00","55.9","72.0","65.7","89.5","78.1","95.0","86.7","86.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T17:00:00","55.9","72.0","65.5","88.9","77.0","93.9","86.1","86.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T18:00:00","55.9","72.0","65.5","87.3","75.0","93.0","84.7","84.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T19:00:00","55.9","72.0","65.5","84.6","73.0","90.0","82.4","82.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T20:00:00","57.0","72.0","65.6","81.6","71.1","87.1","79.8","79.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T21:00:00","57.9","72.0","65.9","79.7","71.1","84.9","78.1","78.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T22:00:00","57.9","72.0","66.0","78.4","70.0","84.0","77.0","77.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-04T23:00:00","57.9","72.0","66.2","77.0","68.0","82.9","75.9","75.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T00:00:00","57.9","72.0","66.2","75.9","68.0","82.0","75.0","75.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T01:00:00","57.9","72.0","66.2","74.7","66.9","81.0","74.1","74.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T02:00:00","59.0","72.0","66.2","73.6","66.0","80.1","73.2","73.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T03:00:00","57.9","72.0","66.3","72.7","66.0","79.0","72.5","72.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T04:00:00","57.9","72.0","66.3","71.9","64.9","78.1","71.8","71.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T05:00:00","59.0","72.0","66.3","71.4","64.0","77.0","71.2","71.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T06:00:00","59.0","72.0","66.4","71.2","64.0","77.0","71.1","71.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T07:00:00","61.0","72.0","67.1","73.3","66.0","79.0","73.0","73.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T08:00:00","61.0","73.0","67.3","76.4","69.1","82.0","75.5","75.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T09:00:00","60.1","73.0","67.3","79.8","70.0","84.0","78.0","77.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T10:00:00","60.1","73.0","67.2","82.9","72.0","87.1","80.3","80.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T11:00:00","60.1","73.0","67.0","85.4","73.9","90.0","82.4","82.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T12:00:00","59.0","73.0","66.8","87.3","75.9","91.0","84.1","84.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T13:00:00","57.9","73.0","66.7","88.8","77.0","93.0","85.5","85.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T14:00:00","57.9","72.0","66.3","89.8","78.1","95.0","86.6","86.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T15:00:00","57.0","72.0","66.2","90.2","78.1","95.0","87.0","87.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T16:00:00","55.9","72.0","65.8","90.0","78.1","95.0","87.0","87.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T17:00:00","55.9","72.0","65.6","89.3","77.0","93.9","86.4","86.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T18:00:00","55.9","72.0","65.7","87.8","75.9","93.0","85.1","85.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T19:00:00","57.0","72.0","65.8","85.1","73.9","90.0","82.8","82.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T20:00:00","57.0","72.0","65.8","82.0","72.0","87.1","80.1","80.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T21:00:00","57.9","72.0","66.1","80.1","71.1","86.0","78.5","78.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T22:00:00","57.9","72.0","66.3","78.8","70.0","84.9","77.4","77.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-05T23:00:00","57.9","72.0","66.4","77.4","69.1","82.9","76.3","76.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T00:00:00","57.9","72.0","66.5","76.3","68.0","82.0","75.3","75.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T01:00:00","57.9","72.0","66.4","75.0","66.9","81.0","74.4","74.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T02:00:00","59.0","72.0","66.5","73.9","66.9","80.1","73.5","73.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T03:00:00","59.0","72.0","66.6","73.1","66.0","79.0","72.8","72.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T04:00:00","59.0","72.0","66.6","72.3","64.9","78.1","72.1","72.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T05:00:00","59.0","72.0","66.6","71.6","64.9","77.0","71.5","71.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T06:00:00","60.1","72.0","66.7","71.5","64.9","77.0","71.4","71.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T07:00:00","61.0","73.0","67.4","73.7","66.9","79.0","73.3","73.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T08:00:00","61.0","73.0","67.6","76.8","69.1","82.0","75.7","75.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T09:00:00","61.0","73.0","67.6","80.3","71.1","84.9","78.3","78.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T10:00:00","61.0","73.0","67.5","83.4","72.0","88.0","80.6","80.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T11:00:00","60.1","73.0","67.3","85.9","73.9","90.0","82.8","82.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T12:00:00","60.1","73.0","67.1","87.8","75.9","91.9","84.5","84.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T13:00:00","60.1","73.0","66.9","89.3","77.0","93.0","85.9","85.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T14:00:00","59.0","72.0","66.6","90.3","78.1","95.0","86.9","86.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","06-06T15:00:00","57.9","72.0","66.4","90.6","78.1","95.0","87.3","87.2"
